	SRR33467998	SRR33467999	SRR33468000	SRR33468001	SRR33468002	SRR33468003	SRR33468004	SRR33468005	SRR33468006
ENSG00000137501	54.000016456965	47.99992026355	49.0000730769993	37.99994	39.9999734	49.000029801	56.9999477	51.0000023	55.99994
ENSG00000137502	178.000018	146.999973	183.99978373	180.99963	135.9999955651	166.00019555	112.00002195218	202.99998	151.99998
ENSG00000137504	227.000055	244.99978	231.0003	227.9996	244	192.99992	196.00013	227.00004	280.00024
ENSG00000137507	254.0001	321.9995334	336.99977	286.0001	308.00031	277.0001	275.00034	315.9996	338.00028
ENSG00000137509	370.9995507354	376.00412	377.99968	393.000000019674	438.00005084	391.9998	356.9992	430.9994535851	437.00029
ENSG00000137513	91.0071334932	107.04257	91.12543	101.999958	112.022865049	97.0000014451	94.0752400123279	113.00002	89.0000059
ENSG00000137522	172.00006	245.858764	188.999993	230.99963	199.00095	219.99949	223.00018	225.99959	275.99974
ENSG00000137547	221.0001	261.9995	281.0007	274.0001	303.9997	297.9996	308.0001	312.0002	331.9999
ENSG00000137558	0	0	0	1	0	0	1	0	0
ENSG00000137561	0	2.47991	0	0	0	1	0	0	1.00899
ENSG00000137563	254.0004	283.99992	266.0005	266.99979	254.00024	272.99957	207.9997	271.00009	313.00038
ENSG00000137571	4.9999972165	14.024415	14	13	12	12	13.999999	11.0335730676	18.0000294539
ENSG00000137573	69.999984962006	60.000051910116	62.99996	60.9999777346489	59.999962	54.9999802	59.999953	70.999968	67.416492
ENSG00000137574	152.9995	159.0002	129.0001	138.999939	162.0004	153.00046	145.01000002715	173.0523	178.99957
ENSG00000137575	994.00063	1131.00012	1167.00016	1236.00005	1134.99976	1100.00074	910.99981	1202.00033	1243
ENSG00000137601	140.00007754872	109.79794	114.99992	108.006142589801	98.00345	105.000067026	100.206340084027	122.006280220555	137.154471766
ENSG00000137628	61.999983	96.99998	169.000148	177.00012	70.000038	56.06575	88.00005	119.00023	90.00206
ENSG00000137634	0	0	0	0	1	0	0	0	0
ENSG00000137642	33.00002	27.99996	37.000041	29.00003	24	37.32222	27.000005	33.99998	32
ENSG00000137648	1.000000426	0	1.00000028	0	1.000000346	0	0	2.00000357	2.00000186
ENSG00000137656	58	72	88	74	78	81	73	91	101
ENSG00000137672	0	0	1	0	1	1	0	1	3
ENSG00000137673	31.00003	39	41.00002	43	37.99997	24	35	31	32
ENSG00000137674	0	1	0	0	0	0	1	0	1
ENSG00000137675	0	0	0	0	0	0	0	0	0
ENSG00000137691	6.0000111	4	5	7.9999993	14	9	5	16.08587	8
ENSG00000137692	212.77227	250.0743	220.00014	259.99995	274.0003549833	260.99998	218	292.99995	262.00043714
ENSG00000137693	1101.99961695	1245.9996	1180.00027	1149.0005	1084.99958	1128.99671	1031.999799	1259.00141	1245.99926
ENSG00000137699	0	0	0	0	1	0	0	0	0
ENSG00000137700	1.949442	0.206172	0	8.28973185498	7.95367736145	0.0607478	6.081382	13.09413	16.95667
ENSG00000137707	0	1	0	2	0	0	0	1	0
ENSG00000137709	0	0	0	0	2	0	0	1.00566	0
ENSG00000137710	644.00016	739.0005	767.000430261773	704.00037896	722.99972	654.0001	566.99953	783.9999	837.00043
ENSG00000137713	320.9996	351.000177	364.99973	348.00031	355.00022	323.99974	298.9993859	400.00028	356.99999
ENSG00000137714	134	149.231	150.327	169	132	141	137	159.428	154
ENSG00000137720	16.99999	18.02372	26.00419	24.00874	26.01839	28.01161	17	28.000017	34.00005
ENSG00000137726	0	5	1	4	1	3.999999	4	3.000004	3
ENSG00000137727	1	4	4	2.000004	1.999999	1	3	5.000000496547	2
ENSG00000137731	4	5	3.999998	2	2	5.999997	2	4	3
ENSG00000137745	22.000033	23.99996	36	25	35	15	18.000005	18.00002	30
ENSG00000137747	0	0	0	0	0	0	1	1	2
ENSG00000137752	1.000000352135	3.0000007	3.000002	1	2	2.000005	0	0	2.999996
ENSG00000137757	0	0	0	0	0	0	0	0	0
ENSG00000137760	60.00002	69.00002	64	84.99998	79.000056	55.99998	52.000008	66.00003	59.99997
ENSG00000137764	54.00001	45.00001	49	54.00003	48.99996	79	36.00004	75	64.99998
ENSG00000137766	0	2	0	1	0	0	0	1	0
ENSG00000137767	167.0004	171.00009	146.99975	181.00029	179.99957	185	163.00027	173.99955	189.22741
ENSG00000137770	170.4074	171.99993674	159.00001	174.99997	179.00002	173.99985	134.999997	193.00001	215.00047
ENSG00000137776	352.000365	356.999659498	339.000129	392.99954	399.000375064396	375.99965	324.99981	409.999480039001	418.99971
ENSG00000137801	8868.0003	10607.01843	9966.99598	10596.97666	9833.00289	9397.9971	9156.99588	11486.0075	10110.98168
ENSG00000137802	225.0002	236.99996	204.0002	207.00021	219.99958	198.00014	232.9997	250.00035	297.0998
ENSG00000137804	172.51984	142.44565	143.8407	171.36633	156.0248	127.2149193748	132.956260150312	150.63109	178.4977191
ENSG00000137806	102.99998	112.00005	114.008470154584	126.99999	102.02302	114.004	107.00002	135.002456	137.004
ENSG00000137807	259.00033	237.99997	265.00009444	288.9995	250.00002	269.00031	202.000292	310.00017	238.00014
ENSG00000137809	1411.82366	1977.83639	1886.99809	1626.00087	1801.99883	1504.99713	1701.99947	1622.55022	1876.6962
ENSG00000137812	119.99956	123.005353	155.0005	135.99981	104.0000118443	129.00003	101.999994	148	123.99996171209
ENSG00000137814	123.99986	135.9997	151.34934	156.91803	144.9998096371	139.04941	114.99998	158.06455	131.01208
ENSG00000137815	430.000062	441.99962	426.99958	511.00036	418.0002	484.99976	360.99983	436.999744	452.99993
ENSG00000137817	131.99997	141.25754	138.85177	139.07300108	130.095475	157.382100345786	138.000020274846	137.24964	171.9777
ENSG00000137818	3869.6785	4191.08046	4289.0047	4796.46861	4637.9983	4789.9562	4363.99866	4987.99734	5339.7236
ENSG00000137819	16.23083	19.00002	11.0017	12.0838	14.47069	12	9.509379	16.99997	13
ENSG00000137821	34.00005	39.00006	32.00000283	35.999976440486	35.000174814	26.25176	25.0000067285318	29.999979	26.020968
ENSG00000137822	117.50307	151.6315455	129.28224	149.97069	136.4815495	129.64767	111.43975	160.02475	150.83917
ENSG00000137824	179.00035	204.00046	228.99974	199	239.99968	250.00004	212.00038	244.99957	260.0003
ENSG00000137825	16.99999	7.00000211	12.000006	10.99999	8	6	14	10.000001	18
ENSG00000137831	572.99974	816.19865	756.99972	698.00032	680.99988	684.99969	578.00004	681.999884778	756.999280009916
ENSG00000137834	158.0001	182.9995	205.999588	189.00008005	204.00042	150.9998	136	169.99977	162.9997
ENSG00000137841	13	7	8.999998	10.000005	7.999994	5.999996	14.000001	12.0000270290824	7.000002
ENSG00000137842	45.0000080373811	40.999992	53.0000156	56	51.999953	67.00002	38	53.99996	44.99995
ENSG00000137843	3.999998	3.999996	3.999997	1.999998	6.999997	1	4	2.999999	6
ENSG00000137845	1410.00072	1543.38139	1580.91684	1597.12173	1653.129499	1580.10345	1333.99954	1705.59947	1750.00897
ENSG00000137857	3	10.999998	5	1	2	7	5	3	4.944201
ENSG00000137860	1	0	0	0	0	3.004236	3.00418	0	2.000004
ENSG00000137868	22.500035	29.5000031907	21.999997327	21.4999997044	20.9999676374	20.49999974	20.018789815	26.999952	33.502060006
ENSG00000137869	0	0	0	0	0	0	0	0	0
ENSG00000137871	87.29036	106.43704	104.737845	110.44968	94.044694	110.6183	107.08768	99.35625	94.5400161
ENSG00000137872	5.0086188982	8.000005	5.026152443	6.00259445948	9	3.0021	0	7.0000009254	5.9999967028
ENSG00000137875	2	5	5	4	4	2	1	0	3.000004
ENSG00000137876	383.00045	427.00034	392.9995339115	418.000141	389.0001	396.0002	333.00037	406.00040663	401.00006
ENSG00000137877	10.000003	15	5	8	11	8	11	16	12
ENSG00000137878	3.9789	3.001213	2.01152	2	2.809182	2.4263770665744	5.437146	1.10195	6.20029
ENSG00000137880	26.062	15.3555	23.587	29.41839	27.4936	34.1765	26.30811	30.85969	39.52473
ENSG00000137936	569.99972	654.99997	611.0004	634	632.00033	579.9997	610.99958	773.00042	694.00016
ENSG00000137941	64.99997	83.000022338	65.000033	76.04434	56.049066	71.00006	56.99998	72.999992	105.1509
ENSG00000137942	339.0004	384.9999	355.9996	366.0004	372	317.9997	319.0002	354.9997	392.9998
ENSG00000137944	129.97216	151.99965	142.00001	154.73256	140.9506	144.6677	106	129	145.80409
ENSG00000137947	100.00000503934	93	115	128.00006	134	115.00012	105.99997	106.00049	124.000105
ENSG00000137948	0	0	0	0	0	0	1	0	0
ENSG00000137955	237.1299579241	223.00039	192.9995	207.00025	243.99961	199.9998736301	219.99991	245.99958	278.999988403
ENSG00000137959	14.99999	15.999987	41.999973	61.99999	0	4	6.000004	23.000048	17.999954
ENSG00000137960	2	8	1	5	5	1	7	5	6
ENSG00000137962	1262.0002	1099.00023	1319.99942	1424.0033	1428.0011	1397.9973	1148.9998	1431.99971	1558.00534
ENSG00000137965	8.999994	12	31.00001	51.0000400272771	5.9999969	4.000003	8.000013	28.99997	21.000009
ENSG00000137968	14.00874	22.0117	21.02323	17.00005	18	11	17.04292	20.00003	20.99997
ENSG00000137970	0	0	2.7907	2.79883	5.80417	1.4304	1.36604	0	1.40499
ENSG00000137975	0	0	0	1	0	0	1	0	0
ENSG00000137976	0	0	0	0	0	0	0	0	0
ENSG00000137992	138.5877	152.117	151.7322	171.1589	135.02091	164.0003	92.609134	140.99998	139.9995
ENSG00000137996	206.99947	257.72066	247.07013	246.99964	245.00006	277.1063	242	244.86819	261.00028
ENSG00000138002	85.00187	118.12924	88.2041	99.99995	106.0000278358	123.041208733	89.237640169776	112.133445	132.210707
ENSG00000138018	272.974	354.27313	316.99972	285.99966	292.9997	269.25112	288.00024	341.28717	366.263
ENSG00000138028	7	9	18.08353	11	17.311366	12.06088	10	10	17.00003
ENSG00000138029	648.99971	705.00023	703.99962	713.00017	718.99962	738.9998	633.00848	770.0002	764.00052
ENSG00000138030	10.999958	6	11.000002034	12	8.000004	8	13	18.00003	21.00001
ENSG00000138031	334.53841	374.33552	344.61962	389.85667	373.8558	379.77284	330.4697139	384.3056	421.74718
ENSG00000138032	225.37308	240.23851	261.9999	264.99976	249.999306094	287.99953	208.00032	299.0001	317.11314
ENSG00000138035	142.00001	149.9052	172.99977	179.00016	156.00007	162	97.00718	159.0102	159.06856
ENSG00000138036	42.99998	52.0016	38.383579	42.14269	57.99998	53.99999	47.99997	42.99997	37.99999
ENSG00000138039	0	0	0	0	0	0	0	0	0
ENSG00000138050	44.00000908	53.999958	35	49.99999	52.000042	52.00004	40.00001	42.00001	46.00002
ENSG00000138061	145.0005	137.99983	85	157.99975	90.00002	206.9996	118.00004	162.999986	166.9998
ENSG00000138068	0	0	0	0	0	0	0	0	0
ENSG00000138069	953	1042.9995	1052.9996	1094.9995	1151.00044	1066.00052	973.02425	1138.99984	1217.9994
ENSG00000138071	3302.99634	3515.0047	3533.0011	3642.0045	3822.99958	3579.99872	3238.998	3913.9981	4002.9987
ENSG00000138073	292.000241	360.00031	319.00039	343.99961	362.99983	331.99999	313.99957	396.00004	407.00047
ENSG00000138074	182.24973	233.72315	228.249674	196.20954	246.25304	215.95236	182.999607	233.64622	247.73082
ENSG00000138075	0	0	0	0	0	0	0	0	0
ENSG00000138078	243.999656	269.30595	320.999972	296.99984463388	291.999593	279.000039	229.000209	320.59921	330.00007
ENSG00000138079	0	3.69521	0	1.00204	0	1	0	2.40052	0
ENSG00000138080	20.00001	37	31.000026	25.99997	23.999967	34	39	36.99998	40.99998
ENSG00000138081	328.3745117	359.15914	338.320670038953	352.227698	347.03786	304.99961	319.039884	372.72052	358.20731
ENSG00000138083	0	0	1	0	0	0	0	0	0
ENSG00000138085	231.75037	224.27747	250.7505	292.79029	281.74657	267.0483	240.9997	285.3538	315.26922
ENSG00000138092	133.5406	154.884480262683	174.84976	152.35998	185.557149235	184.5084	148.2186	181.04584	203.52481
ENSG00000138095	866.0829472947	939.03990251268	969.003357583236	1005.00259515668	962.99971	893.022534770899	854.9994861559	995.85770148	1047.02868398739
ENSG00000138100	0	0	0	0	0	0	0	0	1
ENSG00000138101	33.00002	26.000031	25.99999	30.9999895744	25	28.000017	26.999984569	35.99998	36.999974
ENSG00000138107	1082.99862	1207.99721	1240.00269	1301.61626	1209.0001	1310.88526	1170.00174	1316.82709	1442.99651
ENSG00000138109	0	0	0	1	0	0	0	0	0
ENSG00000138111	11	8.22605	20.00004	10	13.99999	14.99996	12	16	12.00002
ENSG00000138115	0	0	0	0	0	0	0	0	0
ENSG00000138119	4028.99679	4701.99593	4398.0001	4732.00052	4188.00192	4357.99559	4130.00053	4950.99928	4651.99589
ENSG00000138131	110	116	128	145	139	150	120	165	192
ENSG00000138134	27.99996	25.00093	19	36.00754	31.00002	34.99999	31.00003	25	35.00002
ENSG00000138135	0	0	0	0	0	0	0	0	0
ENSG00000138136	0	0	0	0	0	0	0	0	0
ENSG00000138138	321.00025	348.00015	323.99959	324.99967	343.000300030678	297.00008	298.00027259	362.9995	385.99955
ENSG00000138152	2	0	1	0	1	2	2	2	2
ENSG00000138160	254	254	264.854	279	290	269.972	203.9999	305.7411	320.0001
ENSG00000138161	3	0	4	0	3	2.89855	2	1.9999987254	1
ENSG00000138162	146.99997	150.00424	162.99988314919	152.00007	154.99993397525	191.616430096816	147.024538	219.999873	174.99957
ENSG00000138166	120	144	140	145	155.00043	119.99997	163	193	159.00033
ENSG00000138172	18	17	19	28.99997	43	22	21.99997	34	24
ENSG00000138175	167	180	183	177	163	174	162	202	162
ENSG00000138180	189.9999	185	177	169	204	181.0004	150	208	192
ENSG00000138182	136	118.686	126.9998	146.00019	161.0004	159.0004	114	170.0003	159.000065
ENSG00000138185	68.0566	82.94	65.7846	80.3526	92.753	79	77.787	84.5013	68.8572
ENSG00000138190	50.00002	57.99999	49.000041	61.9999999	52.99996	72.99990030262	47	73	65.99994
ENSG00000138193	33.01146	46.043998	35.000028580243	30.48231	46.000022	40.07346	31.00004	29.06261	42.6974582109
ENSG00000138207	1	0	1	0	1	1	3	1	1
ENSG00000138231	100	104.24947	99.00150545	118.99971	116.000005	118.18218	89.71182341	116	148.00644
ENSG00000138246	463.00003	564	492	547.99969	452	496.000336	449.99976	541.999581	537.9999
ENSG00000138271	2	6	3	3	3	3	2	6	3
ENSG00000138279	562.00033	608.00004	556.0003	586.99982	568.0001	615.99991144792	513.00045	638.99981	698.0009
ENSG00000138286	77.43346	82.913681	77.4762046	79.18735	82.496462	81.18612	84.28971	88.90401	91.2668
ENSG00000138303	139.86837	119.35696	127.8649208	127.64709	153.00002	148.000010078	126.8522195	159.3938422	175.72662
ENSG00000138308	0	0	0	0	0	0	0	0	0
ENSG00000138311	37.879	46.91303	48.24442	33.12273	51.31329	45.32311	43.87919	28.12961	51.18452
ENSG00000138315	1	0	0	0	0	0	0	0	0
ENSG00000138316	212.9999	259	266.0003	252.0001	250.9998	236	224.0004	317.9999	273
ENSG00000138326	2091.99575	2177.99574	2214.00152134	2426.05237	2416.99841	2294.99927	2036.0035	2597.83067	2635.004897
ENSG00000138336	7	16	20	16	13	18	18	11	11
ENSG00000138346	55.0000131932	39.00001	46.00004	44	60.999984	56.00001	37.00005	43	51.000035
ENSG00000138347	35.000050609573	22.99998582934	30.999991048	37.000080399166	26.00004	33.000053965	20.999991	32.999954197	33.9999510154496
ENSG00000138356	60.00008	77.00003	77.0000777	91	98.99999	98	73.00002	90.00005	92.99997
ENSG00000138363	397.99988	490.99966	473.99986	498.9996003	487.99984	452.9998171571	439.9998	536.99965	547.00025
ENSG00000138375	142.000059	173.99996	148.00005	143.99994	164.999990014271	152.99991	134.00339	167	185.00006
ENSG00000138376	52.00002988	39.00003	51.00002	57.00001	48.99996	32	32.000034	50.000010442638	45.0000393
ENSG00000138378	3.000005	8	3.999998	3	3	1	3.999999	2	8
ENSG00000138379	0	0	0	0	0	0	0	0	0
ENSG00000138380	10	21.0764	20.00003	14.00001	24.03239	18.999996	24.000353	21.000006	29.00004
ENSG00000138381	197.2206	241.16415	202.73566	192.04989	206.07033	163.0594	173.00004	240.5456	258.27178
ENSG00000138382	93.01063	108.00696	97.02472	122	118.0286	114.02019	87.04884	118.00602	137.36857
ENSG00000138385	622.98905	607.99298	638.9754	684.00043	684.97102	659.97967	571.9548	701.99409	698.63129
ENSG00000138386	137.00007	194.00017	169.00008	161.00007	191.00033	132	171.00002	174.99963	186.00051
ENSG00000138395	72.99995	63.000046	66	63.99999	80.00005	75.00002	59.0000500255127	97.00005	100.99997
ENSG00000138398	308.01264	339.07083	315.00050195398	283.006785	321.0000299485	274.0000512529	287.072513724848	325.00789133244	370.178247596
ENSG00000138399	61	75.99999	68.99998	68.00821	60.00001	70.000043	63.0001	76.000027	97.00005
ENSG00000138400	1	3	2	3	3	2.999995	2	1	0
ENSG00000138411	83.999942687753	82.00005	80.00000508746	101.999964280233	76.999947139645	79.99998890578	76.000065284171	89.012250593366	78.000110475328
ENSG00000138413	392.00032	440.00006	425.00017	486.0001	469.99981	505.00001	387.00046	475.0001	476.00052
ENSG00000138430	434.9993	518.99958	488.04856	551.99924	485.9998	477.00711	439.84131	488.55604	566.0002
ENSG00000138433	120.0444	146	131.12631	128	127	116	103	132	153
ENSG00000138434	912.00001	922.999846	1101.999328959	1051.99957	1124.99919	1067.1704843	890.026166	1089.00032	1207.99979317658
ENSG00000138435	3.999996	5.000003	7.000001	9	3	4	3	1	5
ENSG00000138439	55.0267	47.0816	45	42.0242	47.22805	56.072	40	57.99996	59.1770252325
ENSG00000138442	166.03915	168.51662	185.999629	155.04167	192.00022	148.19488673	172.38304	178.80038	228.396922
ENSG00000138443	353.857103	373.03462	384.51481	421.0984	355.3552	415.69016592	351.00049	419.47634	416.48369
ENSG00000138448	5069.32385606824	7110.00495002529	6252.026360689	6020.00362589	5969.99891	5375.00014615342	5420.9936303455	6144.99644473	6153.997025259
ENSG00000138449	30	34.0000465	47	28.0000279578	30	34.0000401	22	38.99996	36.99996
ENSG00000138459	146.99998	144.000045	186.000084	146.99998	157	129	125.0000028	169.00003	190.000004
ENSG00000138463	68	84	106	78	72	77	83	85	93
ENSG00000138468	38.99997	55.0000200176342	55.99995	46.999937	55.00001	48.99999	50.00004	41.99999	50.00006
ENSG00000138472	0	1	1	1	0	0	0	0	0
ENSG00000138483	0	0	0	0	0	0	0	0	1
ENSG00000138495	32.99996	41.000014	35.00001	45.00005	40.99998	54.99997	39	57.00002	56.00002
ENSG00000138496	117.99994	102.000000012631	297.00035	357.1584	125.00007	100.99996	105.07758	233.99987	152.99995
ENSG00000138587	10.4207	10.8941	9	10	5.71094	15.318187	10.7665	10	19.7615
ENSG00000138592	303.145773	333.0838	326.42986	287.9081167	307.7637258	293.16608947	273.0139586	328.67518656	333.4012258
ENSG00000138593	278.000297761391	279.99981	347.00073	382.0003	372.000300509356	305.00018	270.00014	346.00007	302.99963
ENSG00000138594	733.00046	845.523	829.933	858.3499005	851.13182	764.30418	688.236	861.202	855.00007
ENSG00000138600	247.16851	298.36318	278.27978	267.655562	302.0049	259.08665433	259.02405	308.09944	304.12595
ENSG00000138604	186	235	219.99971163	234.1115389425	218.000157895	208.0000777	161.0000016392	227.09152	257.00000516658
ENSG00000138606	14	12	15.00002	27.00003	9.000000232381	23	17.999993	21.00003	17.000024
ENSG00000138613	81	82	66.00003	86.99998	73.000040143718	93.00003	65.99999	100.000029	102.00004
ENSG00000138614	200.00025	217.00002	210.000306	229.99994295299	228.9998	201.00006	167.00049	240.00022	220.00024
ENSG00000138615	3	2	3	1	1	2	1	2	4
ENSG00000138617	28	24	28	41	44.99998	44	28.00001	38	21.999955
ENSG00000138621	26.00003	27.9999990156858	41.00009	38.999976	33.999975	41.99996	40	40.99996	49.99999213206
ENSG00000138622	2	5	9	7	9	6	6	7	8
ENSG00000138623	318.9997	504.50019	447.5003	426.4997	449.00042	345.50057	426.50003042	457.9995	527.500029
ENSG00000138629	75	87.50001	94.999954	75.499976	85.999983	83.500024	86.999967	91.50009	92.99999
ENSG00000138639	70.8336517912	85.0000074	93.00000184529	90	104.00003	90.00004	71.9999571	106	99.52031
ENSG00000138640	40.99996857582	46.0000158	50.99997	39.000062879	48.00008	61.62447	48.00003	42.7229	67.00003
ENSG00000138641	73	88.02073	71.63796	79.0000121	81.674400174487	62.0105000464792	66.00006	84.27489	80.99373148586
ENSG00000138642	64.00004	55	105.000004	166.99974	46.0000054	51.00001	44	87.00001	70
ENSG00000138646	7.000001	3.000001	15	8	1	7	10.999965	12	8.000005
ENSG00000138650	125	149.0003	149	151.00003	146	124	113.9999254	141	133.00005
ENSG00000138653	0	0	0	0	0	0	0	0	0
ENSG00000138658	22.99999	30.000023	27.0000305	15	30.007514	20.9999800960456	15	29.9999944319	25.00005
ENSG00000138660	114.999987	131	126	115.00000260363	123	113.0001	117.9999	137	127
ENSG00000138663	176.99968	171.9996	177.9997	197.99998	186.00003	191.0002	175.00038	195.05637	206.00005
ENSG00000138668	1114.99975	1225.99969	1247.00067	1388.00087	1410.00018	1363.9996551811	1265.999754	1464.99998046	1618.99942
ENSG00000138669	15.99996	6.000001	19.000052	22.9999663	7.46398	19.00003	9	13.99999	18.999984
ENSG00000138670	2.00141	10.09198	3	1	7	4	2.00014	4	5
ENSG00000138674	1782.00004211239	2072.9389447518	1980.00057191332	2047.00012222	1972.99898788	1946.99964008522	1775.99955012337	2020.99946292915	2228.99990877699
ENSG00000138675	303.41545	413.999756	339.999615	371.19599	371.9643	307.4787	353.401	357.66765	365.04111
ENSG00000138678	39	21.99999	34.00001	43.00004	48.00002	49	33.00003	38.99996	78
